username,date,text ,sentimentvalue,catergory
realDonaldTrump,8/29/2018 17:44,Lanny Davis admits being anonymous source in CNN Report.  Oh well so much for CNN saying it wasn t Lanny. No wonder their ratings are so low it s FAKE NEWS! ,-0.141666667,negative
realDonaldTrump,8/29/2018 15:43,CNN is being torn apart from within based on their being caught in a major lie and refusing to admit the mistake. Sloppy  a man who lives in the past and thinks like a degenerate fool making up story after story is being laughed at all over the country! Fake News ,-0.045833333,negative
realDonaldTrump,8/29/2018 14:23,...differences they will be resolved in time by President Trump and China s great President Xi Jinping. Their relationship and bond remain very strong. ,0.681666667,positive
realDonaldTrump,8/29/2018 14:23,...of money on joint U.S.-South Korea war games. Besides the President can instantly start the joint exercises again with South Korea and Japan if he so chooses. If he does they will be far bigger than ever before. As for the U.S. China trade disputes and other... ,-0.00625,negative
realDonaldTrump,8/29/2018 14:23,...considerable aid including money fuel fertilizer and various other commodities. This is not helpful! Nonetheless the President believes that his relationship with Kim Jong Un is a very good and warm one and there is no reason at this time to be spending large amounts... ,0.313607143,positive
realDonaldTrump,8/29/2018 14:23,STATEMENT FROM THE WHITE HOUSE President Donald J. Trump feels strongly that North Korea is under tremendous pressure from China because of our major trade disputes with the Chinese Government. At the same time we also know that China is providing North Korea with... ,0.138194444,positive
realDonaldTrump,8/29/2018 13:55,#StopTheBias ,0,neutral
realDonaldTrump,8/29/2018 8:12,How the hell is Bruce Ohr still employed at the Justice Department? Disgraceful! Witch Hunt! ,0,neutral
realDonaldTrump,8/29/2018 7:56,Consumer Confidence Index just out is the HIGHEST IN 18 YEARS! Also GDP revised upward to 4.2 from 4.1. Our country is doing great! ,1,positive
realDonaldTrump,8/29/2018 7:30,White House Counsel Don McGahn will be leaving his position in the fall shortly after the confirmation (hopefully) of Judge Brett Kavanaugh to the United States Supreme Court. I have worked with Don for a long time and truly appreciate his service! ,-0.020833333,negative
realDonaldTrump,8/29/2018 5:52,Martha McSally is an extraordinary woman. She was a very talented fighter jet pilot and is now a highly respected member of Congress. She is Strong on Crime the Border and our under siege 2nd Amendment. Loves our Military and our Vets. Has my total and complete Endorsement! ,0.232708333,positive
realDonaldTrump,8/29/2018 5:41,When you see anonymous source stop reading the story it is fiction! ,0,neutral
realDonaldTrump,8/29/2018 5:40,Anonymous Sources are really starting to BURN the media.  The fact is that many anonymous sources don t even exist. They are fiction made up by the Fake News reporters. Look at the lie that Fake CNN is now in. They got caught red handed! Enemy of the People! ,-0.1,negative
realDonaldTrump,8/29/2018 5:23,Big Election Wins last night! The Republican Party will MAKE AMERICA GREAT AGAIN! Actually it is happening faster than anybody thought possible! It is morphing into KEEP AMERICA GREAT! ,0.328571429,positive
realDonaldTrump,8/29/2018 5:18,Hillary Clinton and the DNC paid for information from the Russian government to use against her government - there s no doubt about that!  ,0,neutral
realDonaldTrump,8/29/2018 5:12,The Obama people did something that s never been done...They spied on a rival presidential campaign. Would it be OK if Trump did it next? I am losing faith that our system is on the level. I m beginning to think it is rotten & corrupt. Scary stuff Obama did.  DOJ ,-0.125,negative
realDonaldTrump,8/29/2018 5:00,Not only did Congressman Ron DeSantis easily win the Republican Primary but his opponent in November is his biggest dream....a failed Socialist Mayor named Andrew Gillum who has allowed crime & many other problems to flourish in his city. This is not what Florida wants or needs! ,0.189285714,positive
realDonaldTrump,8/28/2018 21:44,Martha McSally running in the Arizona Primary for U.S. Senate was endorsed by rejected Senator Jeff Flake....and turned it down - a first! Now Martha a great U.S. Military fighter jet pilot and highly respected member of Congress WINS BIG. Congratulations and on to November! ,0.214618056,positive
realDonaldTrump,8/28/2018 21:11,Hillary Clinton s Emails many of which are Classified Information got hacked by China. Next move better be by the FBI & DOJ or after all of their other missteps (Comey McCabe Strzok Page Ohr FISA Dirty Dossier etc.) their credibility will be forever gone! ,0.025,positive
realDonaldTrump,8/28/2018 19:26,New Poll - A majority of Americans think that John Brennan and James Comey should have their Security Clearances Revoked. Not surprised!  ,0.036931818,positive
realDonaldTrump,8/28/2018 19:19,Our new Trade Deal with Mexico focuses on FARMERS GROWTH for our country tearing down TRADE BARRIERS JOBS and having companies continue to POUR BACK INTO OUR COUNTRY. It will be a big hit! ,-0.00479798,negative
realDonaldTrump,8/28/2018 18:21,Add the 2026 World Cup to our long list of accomplishments! ,-0.0625,negative
realDonaldTrump,8/28/2018 18:16,Report just out: China hacked Hillary Clinton s private Email Server. Are they sure it wasn t Russia (just kidding!)? What are the odds that the FBI and DOJ are right on top of this? Actually a very big story. Much classified information! ,0.276785714,positive
realDonaldTrump,8/28/2018 17:48,Congratulations to Governor Rick Scott of Florida on his conclusive Republican Primary Win. He will be a great Senator! ,0.733333333,positive
realDonaldTrump,8/28/2018 17:32,Such a fantastic win for Ron DeSantis and the people of the Great State of Florida. Ron will be a fantastic Governor. On to November! ,0.5,positive
realDonaldTrump,8/28/2018 13:50,,0,neutral
realDonaldTrump,8/28/2018 10:28,Consumer confidence pops in August to highest level since October 2000 ,0,neutral
realDonaldTrump,8/28/2018 8:02,....results on Trump News are from National Left-Wing Media very dangerous. Google & others are suppressing voices of Conservatives and hiding information and news that is good. They are controlling what we can & cannot see. This is a very serious situation-will be addressed! ,-0.207222222,negative
realDonaldTrump,8/28/2018 8:02,Google search results for Trump News shows only the viewing/reporting of Fake News Media. In other words they have it RIGGED for me & others so that almost all stories & news is BAD. Fake CNN is prominent. Republican/Conservative & Fair Media is shut out. Illegal? 96% of.... ,-0.140625,negative
realDonaldTrump,8/28/2018 7:21,I smile at Senators and others talking about how good free trade is for the U.S. What they don t say is that we lose Jobs and over 800 Billion Dollars a year on really dumb Trade Deals....and these same countries Tariff us to death. These lawmakers are just fine with this! ,0.257638889,positive
realDonaldTrump,8/28/2018 2:57,NASDAQ has just gone above 8000 for the first time in history! ,0.15625,positive
realDonaldTrump,8/28/2018 2:54,President Trump has done more for minority groups in this country than any president in decades.  ,0.5,positive
realDonaldTrump,8/27/2018 18:18,VOTE FOR RON! ,0,neutral
realDonaldTrump,8/27/2018 15:07,.  Melania and I were honored to welcome the President of the Republic of Kenya  and Mrs. Margaret Kenyatta to the  today! ,1,positive
realDonaldTrump,8/27/2018 11:11,United States-Mexico Trade Agreement: ,0,neutral
realDonaldTrump,8/27/2018 10:22,Governor Doug Ducey of Arizona is doing a great job. It would be really nice to show your support tomorrow by voting for him in Tuesdays Primary. Doug is strong on Crime the Border and our Second Amendment. Loves our Military & our Vets. He has my full and complete Endorsement. ,0.322916667,positive
realDonaldTrump,8/27/2018 10:20,Congressman Ron DeSantis is a special person who has done an incredible job. He is running in Tuesdays Primary for Governor of Florida .Strong on Crime Borders and wants Low Taxes. He will be a great Governor and has my full and total Endorsement! ,0.375892857,positive
realDonaldTrump,8/27/2018 10:19,Rick Scott of Florida is doing a fantastic job as Governor. Jobs are pouring into the State and its economic health is better than ever before. He is strong on Crime Borders and loves our Military and Vets. Vote for Rick on Tuesday! ,0.281666667,positive
realDonaldTrump,8/27/2018 6:39,A big deal looking good with Mexico! ,0.4375,positive
realDonaldTrump,8/27/2018 6:37,The Fake News Media worked hard to get Tiger Woods to say something that he didn t want to say. Tiger wouldn t play the game - he is very smart. More importantly he is playing great golf again! ,0.140986395,positive
realDonaldTrump,8/27/2018 5:57,Thank you to the great  perhaps the greatest running back of all time for your wonderful words and support. Since our meeting in New York African-American UNEMPLOYMENT has reached the LOWEST LEVEL IN HISTORY. You get it! ,0.594090909,positive
realDonaldTrump,8/26/2018 17:39,Over 90% approval rating for your all time favorite (I hope) President within the Republican Party and 52% overall. This despite all of the made up stories by the Fake News Media trying endlessly to make me look as bad and evil as possible. Look at the real villains please! ,-0.196875,negative
realDonaldTrump,8/26/2018 15:01,Mainstream Media tries to rewrite history to credit Obama for Trump accomplishments. Since President Trump took office the economy is booming. The stronger the economy gets the more desperate his critics are. O had weakest recovery since Great Depression.  ,0.15,positive
realDonaldTrump,8/26/2018 7:31,Fantastic numbers on consumer spending released on Friday. Stock Market hits all time high! ,0.3,positive
realDonaldTrump,8/26/2018 7:27,...And it will get as I have always said much better from even here! ,0.625,positive
realDonaldTrump,8/25/2018 17:44,My deepest sympathies and respect go out to the family of Senator John McCain. Our hearts and prayers are with you! ,0,neutral
realDonaldTrump,8/25/2018 16:45,Stock Market hit all time high on Friday. Congratulations U.S.A.! ,0.2,positive
realDonaldTrump,8/25/2018 6:22,Our relationship with Mexico is getting closer by the hour. Some really good people within both the new and old government and all working closely together....A big Trade Agreement with Mexico could be happening soon! ,0.234090909,positive
realDonaldTrump,8/25/2018 6:14,The FBI looked at less than 1% of Crooked s Emails! ,-0.083333333,negative
realDonaldTrump,8/25/2018 6:11,The FBI only looked at 3000 of 675 000 Crooked Hillary Clinton Emails. They purposely didn t look at the disasters. This news is just out.  ,0,neutral
realDonaldTrump,8/25/2018 6:05,Big story out that the FBI ignored tens of thousands of Crooked Hillary Emails many of which are REALLY BAD. Also gave false election info. I feel sure that we will soon be getting to the bottom of all of this corruption. At some point I may have to get involved! ,0.004166667,positive
realDonaldTrump,8/25/2018 5:46,.  Every President deserves an Attorney General they have confidence in. I believe every President has a right to their Cabinet these are not lifetime appointments. You serve at the pleasure of the President. ,0.167857143,positive
realDonaldTrump,8/25/2018 5:36,Jeff Sessions said he wouldn t allow politics to influence him only because he doesn t understand what is happening underneath his command position. Highly conflicted Bob Mueller and his gang of 17 Angry Dems are having a field day as real corruption goes untouched. No Collusion! ,-0.0225,negative
realDonaldTrump,8/25/2018 5:16,Michaels Cohen s attorney clarified the record saying his client does not know if President Trump knew about the Trump Tower meeting (out of which came nothing!). The answer is that I did NOT know about the meeting. Just another phony story by the Fake News Media! ,-0.625,negative
realDonaldTrump,8/24/2018 20:35,Happy birthday Vince you are truly one of the greats! ,1,positive
realDonaldTrump,8/24/2018 19:13,Great #StateDinner2018 in Ohio tonight! Together we are MAKING AMERICA GREAT AGAIN! ,1,positive
realDonaldTrump,8/24/2018 17:40,Great to see the Senate working on solutions to end the secrecy around ridiculously high drug prices something I called for in my drug pricing Blueprint. Will now work with the House to help American patients! #AmericanPatientsFirst ,0.32,positive
realDonaldTrump,8/24/2018 17:27,Congratulations to new Australian Prime Minister Scott Morrison. There are no greater friends than the United States and Australia! ,-0.058712121,negative
realDonaldTrump,8/24/2018 17:20,I spoke with Governor David Ige of Hawaii today to express our full support for the people of Hawaii as the State is impacted by #HurricaneLane . The Federal Government is fully committed to helping the people of Hawaii. ,0.35,positive
realDonaldTrump,8/24/2018 16:26,Thank you. I love you Ohio! ,0.625,positive
realDonaldTrump,8/24/2018 10:36,...Secretary Pompeo looks forward to going to North Korea in the near future most likely after our Trading relationship with China is resolved. In the meantime I would like to send my warmest regards and respect to Chairman Kim. I look forward to seeing him soon! ,0.15,positive
realDonaldTrump,8/24/2018 10:36,...Additionally because of our much tougher Trading stance with China I do not believe they are helping with the process of denuclearization as they once were (despite the UN Sanctions which are in place)... ,0.2,positive
realDonaldTrump,8/24/2018 10:36,I have asked Secretary of State Mike Pompeo not to go to North Korea at this time because I feel we are not making sufficient progress with respect to the denuclearization of the Korean Peninsula... ,0,neutral
realDonaldTrump,8/24/2018 9:10,,0,neutral
realDonaldTrump,8/24/2018 4:34,Social Media Giants are silencing millions of people. Can t do this even if it means we must continue to hear Fake News like CNN whose ratings have suffered gravely. People have to figure out what is real and what is not without censorship! ,-0.072222222,negative
realDonaldTrump,8/24/2018 4:10,Ex-NSA contractor to spend 63 months in jail over classified information. Gee this is small potatoes compared to what Hillary Clinton did! So unfair Jeff Double Standard. ,-0.1825,negative
realDonaldTrump,8/24/2018 3:28,....FISA abuse Christopher Steele & his phony and corrupt Dossier the Clinton Foundation illegal surveillance of Trump Campaign Russian collusion by Dems - and so much more. Open up the papers & documents without redaction? Come on Jeff you can do it the country is waiting! ,-0.1,negative
realDonaldTrump,8/24/2018 3:17,Department of Justice will not be improperly influenced by political considerations. Jeff this is GREAT what everyone wants so look into all of the corruption on the other side including deleted Emails Comey lies & leaks Mueller conflicts McCabe Strzok Page Ohr...... ,0.21875,positive
realDonaldTrump,8/24/2018 3:04,Our Economy is setting records on virtually every front - Probably the best our country has ever done. Tremendous value created since the Election. The World is respecting us again! Companies are moving back to the U.S.A. ,0.472222222,positive
realDonaldTrump,8/24/2018 2:57,Target CEO raves about the Economy. This is the best consumer environment I ve seen in my career. A big statement from a top executive. But virtually everybody is saying this & when our Trade Deals are made & cost cutting done you haven t seen anything yet!  ,0.1875,positive
realDonaldTrump,8/23/2018 21:21,...And according to Polls would do even better today! ,0.625,positive
realDonaldTrump,8/23/2018 14:10,...Cindy has voted for our Agenda in the Senate 100% of the time and has my complete and total Endorsement. We need Cindy to win in Mississippi! ,0.366666667,positive
realDonaldTrump,8/23/2018 14:10,.  has helped me put America First! She s strong on the Wall is helping me create Jobs loves our Vets and fights for our conservative judges... ,0.372916667,positive
realDonaldTrump,8/23/2018 12:21,I have authorized an emergency disaster declaration to provide Hawaii the necessary support ahead of #HurricaneLane . Our teams are closely coordinating with the state and local authorities. You are in our thoughts! ,0,neutral
realDonaldTrump,8/23/2018 11:08,It was my great honor to host the Foreign Investment Risk Review Modernization Act Roundtable today at the  ! ,0.321875,positive
realDonaldTrump,8/23/2018 9:02,,0,neutral
realDonaldTrump,8/23/2018 8:39,,0,neutral
realDonaldTrump,8/23/2018 6:44,,0,neutral
realDonaldTrump,8/22/2018 22:10,NO COLLUSION - RIGGED WITCH HUNT! ,0,neutral
realDonaldTrump,8/22/2018 19:28,I have asked Secretary of State  to closely study the South Africa land and farm seizures and expropriations and the large scale killing of farmers. South African Government is now seizing land from white farmers.   ,0.041071429,positive
realDonaldTrump,8/22/2018 17:56,The only thing that I have done wrong is to win an election that was expected to be won by Crooked Hillary Clinton and the Democrats. The problem is they forgot to campaign in numerous states! ,0.033333333,positive
realDonaldTrump,8/22/2018 17:51,I will be interviewed on  by  tomorrow from 6:00 A.M. to 9:00 A.M. Enjoy! ,0.5,positive
realDonaldTrump,8/22/2018 16:01,,0,neutral
realDonaldTrump,8/22/2018 15:24,,0,neutral
realDonaldTrump,8/22/2018 13:07,Longest bull run in the history of the stock market congratulations America! ,0,neutral
realDonaldTrump,8/22/2018 13:05,,0,neutral
realDonaldTrump,8/22/2018 9:13,,0,neutral
realDonaldTrump,8/22/2018 8:05,Everyone in the path of #HurricaneLane please prepare yourselves heed the advice of State and local officials and follow  for updates. Be safe! ,0.3125,positive
realDonaldTrump,8/22/2018 6:52,Thank you to Democrat Assemblyman Dov Hikind of New York for your very gracious remarks on  for our deporting a longtime resident Nazi back to Germany! Others worked on this for decades. ,0.112121212,positive
realDonaldTrump,8/22/2018 6:37,Michael Cohen plead guilty to two counts of campaign finance violations that are not a crime. President Obama had a big campaign finance violation and it was easily settled! ,0.013888889,positive
realDonaldTrump,8/22/2018 6:34,A large number of counts ten could not even be decided in the Paul Manafort case. Witch Hunt! ,0.107142857,positive
realDonaldTrump,8/22/2018 6:21,I feel very badly for Paul Manafort and his wonderful family. Justice took a 12 year old tax case among other things applied tremendous pressure on him and unlike Michael Cohen he refused to break - make up stories in order to get a deal. Such respect for a brave man! ,0.199761905,positive
realDonaldTrump,8/22/2018 5:44,If anyone is looking for a good lawyer I would strongly suggest that you don t retain the services of Michael Cohen! ,0.620833333,positive
realDonaldTrump,8/21/2018 17:45,Thank you West Virginia. I love you! ,0.625,positive
realDonaldTrump,8/21/2018 17:38,MAKING AMERICA GREAT AGAIN! ,1,positive
realDonaldTrump,8/21/2018 14:32,Just landed in West Virginia. Big crowd looking forward to seeing everyone soon! #MAGA ,0,neutral
realDonaldTrump,8/21/2018 8:22,Join me tonight at the Charleston Civic Center in West Virginia at 7:00pmE! Tickets: ,-0.125,negative
realDonaldTrump,8/21/2018 7:56,To the incredible people of the Great State of Wyoming: Go VOTE TODAY for Foster Friess - He will be a fantastic Governor! Strong on Crime Borders & 2nd Amendment. Loves our Military & our Vets. He has my complete and total Endorsement! ,0.329166667,positive
realDonaldTrump,8/21/2018 7:15,Bill DeBlasio the high taxing Mayor of NYC just stole my campaign slogan: PROMISES MADE PROMISES KEPT! That s not at all nice. No imagination!  ,0.475,positive
realDonaldTrump,8/21/2018 4:57,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!! ,0.327883185,positive
realDonaldTrump,8/21/2018 4:41,I am sorry to have to reiterate that there are serious and unpleasant consequences to crossing the Border into the United States ILLEGALLY! If there were no serious consequences our country would be overrun with people trying to get in and our system could not handle it! ,-0.38,negative
realDonaldTrump,8/21/2018 4:10,Fake News of which there is soooo much (this time the very tired New Yorker) falsely reported that I was going to take the extraordinary step of denying Intelligence Briefings to President Obama. Never discussed or thought of! ,-0.111161616,negative
realDonaldTrump,8/21/2018 3:55,Even James Clapper has admonished John Brennan for having gone totally off the rails. Maybe Clapper is being nice to me so he doesn t lose his Security Clearance for lying to Congress! ,0.375,positive
realDonaldTrump,8/21/2018 3:38,A Blue Wave means Crime and Open Borders. A Red Wave means Safety and Strength! ,0,neutral
realDonaldTrump,8/20/2018 20:53,I am hearing so many great things about the Republican Party s California Gubernatorial Candidate John Cox. He is a very successful businessman who is tired of high Taxes & Crime. He will Make California Great Again & make you proud of your Great State again. Total Endorsement! ,0.492777778,positive
realDonaldTrump,8/20/2018 20:40,Will be going to the Great State of West Virginia on Tuesday Night to campaign & do a Rally Speech for a hard working and spectacular person A.G. Patrick Morrisey who is running for the U.S. Senate. Patrick has great Energy & Stamina-I need his VOTE to MAGA. Total Endorsement! ,0.381666667,positive
realDonaldTrump,8/20/2018 19:06,Just watched former Intelligence Official Phillip Mudd become totally unglued and weird while debating wonderful  over Brennan s Security Clearance. Dennard destroyed him but Mudd is in no mental condition to have such a Clearance. Should be REVOKED?  ,0.091666667,positive
realDonaldTrump,8/20/2018 18:46,.  is an extraordinary woman of great accomplishment & potential. She is running as a very popular Republican for the Congressional seat of my friend Darrell Issa-with his complete support. Diane is strong on crime loves our Military & Vets-has my total Endorsement! ,0.293333333,positive
realDonaldTrump,8/20/2018 16:49,,0,neutral
realDonaldTrump,8/20/2018 10:14,It is outrageous that Poisonous Synthetic Heroin Fentanyl comes pouring into the U.S. Postal System from China. We can and must END THIS NOW! The Senate should pass the STOP ACT and firmly STOP this poison from killing our children and destroying our country. No more delay! ,-0.428125,negative
realDonaldTrump,8/20/2018 7:46,Bruce Ohr is at the center of FALSE ALLEGATIONS which led to a multi-million dollar investigation into what apparently didn t happen. Darrell Issa House Oversight. We can take out the word apparently.  ,-0.1,negative
realDonaldTrump,8/20/2018 7:36,Will Bruce Ohr whose family received big money for helping to create the phony dirty and discredited Dossier ever be fired from the Jeff Sessions Justice Department? A total joke! ,-0.2,negative
realDonaldTrump,8/20/2018 7:23,Everybody wants to keep their Security Clearance it s worth great prestige and big dollars even board seats and that is why certain people are coming forward to protect Brennan. It certainly isn t because of the good job he did! He is a political hack. ,0.325446429,positive
realDonaldTrump,8/20/2018 7:13,I hope John Brennan the worst CIA Director in our country s history brings a lawsuit. It will then be very easy to get all of his records texts emails and documents to show not only the poor job he did but how he was involved with the Mueller Rigged Witch Hunt. He won t sue! ,-0.234166667,negative
realDonaldTrump,8/20/2018 4:48,Where s the Collusion? They made up a phony crime called Collusion and when there was no Collusion they say there was Obstruction (of a phony crime that never existed). If you FIGHT BACK or say anything bad about the Rigged Witch Hunt they scream Obstruction! ,-0.4375,negative
realDonaldTrump,8/20/2018 4:38,....looking for trouble. They are enjoying ruining people s lives and REFUSE to look at the real corruption on the Democrat side - the lies the firings the deleted Emails and soooo much more! Mueller s Angry Dems are looking to impact the election. They are a National Disgrace! ,0.1,positive
realDonaldTrump,8/20/2018 4:28,Disgraced and discredited Bob Mueller and his whole group of Angry Democrat Thugs spent over 30 hours with the White House Councel only with my approval for purposes of transparency. Anybody needing that much time when they know there is no Russian Collusion is just someone.... ,-0.028571429,negative
realDonaldTrump,8/19/2018 5:24,Study the late Joseph McCarthy because we are now in period with Mueller and his gang that make Joseph McCarthy look like a baby! Rigged Witch Hunt! ,-0.46875,negative
realDonaldTrump,8/19/2018 5:14,Some members of the media are very Angry at the Fake Story in the New York Times. They actually called to complain and apologize - a big step forward. From the day I announced the Times has been Fake News and with their disgusting new Board Member it will only get worse! ,-0.287727273,negative
realDonaldTrump,8/19/2018 5:06,The Failing New York Times wrote a story that made it seem like the White House Councel had TURNED on the President when in fact it is just the opposite - & the two Fake reporters knew this. This is why the Fake News Media has become the Enemy of the People. So bad for America! ,-0.289772727,negative
realDonaldTrump,8/19/2018 4:30,No Collusion and No Obstruction except by Crooked Hillary and the Democrats. All of the resignations and corruption yet heavily conflicted Bob Mueller refuses to even look in that direction. What about the Brennan Comey McCabe Strzok lies to Congress or Crooked s Emails! ,-0.066666667,negative
realDonaldTrump,8/19/2018 4:15,....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives have been ruined over nothing - McCarthyism at its WORST! Yet Mueller & his gang of Dems refuse to look at the real crimes on the other side - Media is even worse! ,-0.320833333,negative
realDonaldTrump,8/19/2018 4:01,The failing  wrote a Fake piece today implying that because White House Councel Don McGahn was giving hours of testimony to the Special Councel he must be a John Dean type RAT. But I allowed him and all others to testify - I didn t have to. I have nothing to hide...... ,-0.047619048,negative
realDonaldTrump,8/18/2018 15:12,I allowed White House Counsel Don McGahn and all other requested members of the White House Staff to fully cooperate with the Special Counsel. In addition we readily gave over one million pages of documents. Most transparent in history. No Collusion No Obstruction. Witch Hunt! ,0.176190476,positive
realDonaldTrump,8/18/2018 14:51,The United States has ended the ridiculous 230 Million Dollar yearly development payment to Syria. Saudi Arabia and other rich countries in the Middle East will start making payments instead of the U.S. I want to develop the U.S. our military and countries that help us! ,-0.041666667,negative
realDonaldTrump,8/18/2018 12:39,,0,neutral
realDonaldTrump,8/18/2018 6:39,The Economy is stronger and better than ever before. Importantly there remains tremendous potential - it will only get better with time! ,0.309722222,positive
realDonaldTrump,8/18/2018 6:34,Great Job Rachel Campos-Duffy on  . ,0.8,positive
realDonaldTrump,8/18/2018 6:12,Has anyone looked at the mistakes that John Brennan made while serving as CIA Director? He will go down as easily the WORST in history & since getting out he has become nothing less than a loudmouth partisan political hack who cannot be trusted with the secrets to our country! ,-0.177777778,negative
realDonaldTrump,8/18/2018 6:06,,0,neutral
realDonaldTrump,8/18/2018 4:46,All of the fools that are so focused on looking only at Russia should start also looking in another direction China. But in the end if we are smart tough and well prepared we will get along with everyone! ,-0.090608466,negative
realDonaldTrump,8/18/2018 4:40,....Too many voices are being destroyed some good & some bad and that cannot be allowed to happen. Who is making the choices because I can already tell you that too many mistakes are being made. Let everybody participate good & bad and we will all just have to figure it out! ,0.1375,positive
realDonaldTrump,8/18/2018 4:32,.....Censorship is a very dangerous thing & absolutely impossible to police. If you are weeding out Fake News there is nothing so Fake as CNN & MSNBC & yet I do not ask that their sick behavior be removed. I get used to it and watch with a grain of salt or don t watch at all.. ,-0.632190476,negative
realDonaldTrump,8/18/2018 4:23,Social Media is totally discriminating against Republican/Conservative voices. Speaking loudly and clearly for the Trump Administration we won t let that happen. They are closing down the opinions of many people on the RIGHT while at the same time doing nothing to others....... ,0.107936508,positive
realDonaldTrump,8/17/2018 18:47,....financial gain is a Federal Gratuity Statute Violation Bribery Statute Violation Honest Services Violation....all Major Crimes....because the DOJ is run by BLANK Jeff Sessions...... Gregg Jarrett. So when does Mueller do what must be done? Probably never!  ,0.220833333,positive
realDonaldTrump,8/17/2018 18:46,Bruce Ohr of DOJ is in legal jeopardy it s astonishing that he s still employed. Bruce & Nelly Ohr s bank account is getting fatter & fatter because of the Dossier that they are both peddling. He doesn t disclose it under Fed Regs. Using your Federal office for personal....... ,0.233333333,positive
realDonaldTrump,8/17/2018 15:29,Fox News has learned that Bruce Ohr wrote Christopher Steele following the firing of James Comey saying that he was afraid the anti-Trump Russia probe will be exposed. Charles Payne  How much more does Mueller have to see? They have blinders on - RIGGED! ,0.008333333,positive
realDonaldTrump,8/17/2018 14:25,,0,neutral
realDonaldTrump,8/17/2018 12:25,...I say Andrew s was a bigger and more incompetent blunder. He should easily win his race against a Super Liberal Actress but his political career is over! ,0.213888889,positive
realDonaldTrump,8/17/2018 12:25,Which is worse Hightax Andrew Cuomo's statement WE RE NOT GOING TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT or Hillary Clinton s DEPLORABLES statement... ,0.4,positive
realDonaldTrump,8/17/2018 7:17,When a politician admits that We re not going to make America great again there doesn t seem to be much reason to ever vote for him. This could be a career threatening statement by Andrew Cuomo with many wanting him to resign-he will get higher ratings than his brother Chris! ,0.453125,positive
realDonaldTrump,8/17/2018 7:10,Wow! Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about America s lack of greatness. I have already MADE America Great Again just look at the markets jobs military- setting records and we will do even better. Andrew choked badly mistake! ,0.026420455,positive
realDonaldTrump,8/17/2018 5:38,The U.S. has more than double the growth rate than it had 18 months ago. ,0.25,positive
realDonaldTrump,8/17/2018 5:29,Just announced youth unemployment is at a 50 year low!  ,0,neutral
realDonaldTrump,8/17/2018 5:10,....attend the big parade already scheduled at Andrews Air Force Base on a different date & go to the Paris parade celebrating the end of the War on November 11th. Maybe we will do something next year in D.C. when the cost comes WAY DOWN. Now we can buy some more jet fighters! ,-0.103819444,negative
realDonaldTrump,8/17/2018 4:57,The local politicians who run Washington D.C. (poorly) know a windfall when they see it. When asked to give us a price for holding a great celebratory military parade they wanted a number so ridiculously high that I cancelled it. Never let someone hold you up! I will instead... ,0.041666667,positive
realDonaldTrump,8/17/2018 4:44,How does a politician Cuomo known for pushing people and businesses out of his state not to mention having the highest taxes in the U.S. survive making the statement WE RE NOT GOING TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT? Which section of the sentence is worse? ,0.4,positive
realDonaldTrump,8/17/2018 4:30,In speaking with some of the world s top business leaders I asked what it is that would make business (jobs) even better in the U.S. Stop quarterly reporting & go to a six month system said one. That would allow greater flexibility & save money. I have asked the SEC to study! ,0.34375,positive
realDonaldTrump,8/16/2018 19:04,.....released in 2017. If his statement is based on intelligence he has seen since leaving office it constitutes an intelligence breach...... Richard Burr (R-NC) Senate Intel Cmte Chair  ,0,neutral
realDonaldTrump,8/16/2018 18:54,Director Brennan s recent statements purport to know as fact that the Trump campaign colluded with a foreign power. If Director Brennan s statement is based on intelligence he received while leading the CIA why didn t he include it in the Intelligence Community Assessment...... ,-0.0625,negative
realDonaldTrump,8/16/2018 18:49,....An incredibly corrupt FBI & DOJ trying to steer the outcome of a Presidential Election. Brennan has gone off the deep end he s disgraced and discredited himself. His conduct has been outrageous. Chris Farrell Judicial Watch. ,-0.5,negative
realDonaldTrump,8/16/2018 17:56,How can Senator Richard Blumenthal who went around for twenty years as a Connecticut politician bragging that he was a great Marine war hero in Vietnam (then got caught and sobbingly admitted he was neither a Marine nor ever in Vietnam) pass judgement on anyone? Loser! ,1,positive
realDonaldTrump,8/16/2018 17:45,.  speaking of John Brennan: How did somebody so obviously limited intellectually get to be CIA Director in the first place? Now that is a really good question! Then followed by Richard Blumenthal of Connecticut is a FAKE War Hero... So true a total Fake! ,0.072321429,positive
realDonaldTrump,8/16/2018 16:53,Very concerned about Comey s firing afraid they will be exposed said Bruce Ohr. DOJ s Emails & Notes show Bruce Ohr s connection to (phony & discredited) Trump Dossier. A creep thinking he would get caught in a dishonest act. Rigged Witch Hunt! ,-0.258333333,negative
realDonaldTrump,8/16/2018 16:45,While Steele shopped the document to multiple media outlets he also asked for help with a RUSSIAN Oligarch. Catherine Herridge of   In other words they were colluding with Russia! ,-0.052083333,negative
