username,date,text,sentimentvalue,catergory,
realDonaldTrump,7/27/2018 8:58,. @Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Cast you early vote or vote on August 7th. Troy is strong on crime and borders  loves our Military  our Vets and our Second Amendment. He has my full and total Endorsement!,0.169047619,positive,
realDonaldTrump,7/27/2018 8:53,...John is strong on crime and borders  loves our Military  our Vets and our Second Amendment. He will be a star. He has my full and total Endorsement!,0.136666667,positive,
realDonaldTrump,7/27/2018 8:53,. @JohnJamesMI   who is running in the Republican Primary in the great state of Michigan  is SPECTACULAR! Vote on August 7th. Rarely have I seen a candidate with such great potential. West Point graduate  successful businessman and a African American leader...,0.38,positive,
realDonaldTrump,7/27/2018 6:17,GREAT GDP numbers just released. Will be having a news conference soon!,1,positive,
realDonaldTrump,7/27/2018 4:56,.....I did NOT know of the meeting with my son  Don jr. Sounds to me like someone is trying to make up stories in order to get himself out of an unrelated jam (Taxi cabs maybe?). He even retained Bill and Crooked Hillaryâ€™s lawyer. Gee  I wonder if they helped him make the choice!,0,neutral,
realDonaldTrump,7/27/2018 4:38,.... the only Collusion with Russia was with the Democrats  so now they are looking at my Tweets (along with 53 million other people) - the rigged Witch Hunt continues! How stupid and unfair to our Country....And so the Fake News doesnâ€™t waste my time with dumb questions  NO ....,-0.361607143,negative,
realDonaldTrump,7/27/2018 4:26,Arrived back in Washington last night from a very emotional reopening of a major U.S. Steel plant in Granite City  Illinois  only to be greeted with the ridiculous news that the highly conflicted Robert Mueller and his gang of 13 Angry Democrats obviously cannot find Collusion...,-0.06787037,negative,
realDonaldTrump,7/27/2018 3:56,Way to go Jerry. This is what the league should do! https:// twitter.com/DanScavino/sta tus/1022699584987049990 â€¦,0,neutral,
realDonaldTrump,7/26/2018 20:50,The Remains of American Servicemen will soon be leaving North Korea and heading to the United States! After so many years  this will be a great moment for so many families. Thank you to Kim Jong Un.,0.45,positive,
realDonaldTrump,7/26/2018 19:37,America is OPEN FOR BUSINESS and U.S. Steel is back! pic.twitter.com/lJTcr6JHBW,0,neutral,
realDonaldTrump,7/28/2018 9:37,pic.twitter.com/E3xvdUGZqa,0,neutral,
realDonaldTrump,7/27/2018 18:53,Join me in Tampa  Florida next Tuesday  July 31st at 7:00pmE for a #MAGA Rally! Tickets: https://www. donaldjtrump.com/rallies/tampa- fl-2018 â€¦ pic.twitter.com/URjvN8Owoe,0,neutral,
realDonaldTrump,7/27/2018 17:47,The only things the Democrats do well is â€œResist â€ which is their campaign slogan  and â€œObstruct.â€ Cryinâ€™ Chuck Schumer has almost 400 great American people that are waiting â€œforeverâ€ to serve our Country! A total disgrace. Mitch M should not let them go home until all approved!,0.2,positive,
realDonaldTrump,7/29/2018 13:20,....Also  why is Mueller only appointing Angry Dems  some of whom have worked for Crooked Hillary  others  including himself  have worked for Obama....And why isnâ€™t Mueller looking at all of the criminal activity & real Russian Collusion on the Democrats side-Podesta  Dossier?,-0.18,negative,
realDonaldTrump,7/29/2018 13:12,Is Robert Mueller ever going to release his conflicts of interest with respect to President Trump  including the fact that we had a very nasty & contentious business relationship  I turned him down to head the FBI (one day before appointment as S.C.) & Comey is his close friend..,-0.577777778,negative,
realDonaldTrump,7/29/2018 12:35,There is No Collusion! The Robert Mueller Rigged Witch Hunt  headed now by 17 (increased from 13  including an Obama White House lawyer) Angry Democrats  was started by a fraudulent Dossier  paid for by Crooked Hillary and the DNC. Therefore  the Witch Hunt is an illegal Scam!,-0.28125,negative,
realDonaldTrump,7/29/2018 12:09,...and the Amazon Washington Post do nothing but write bad stories even on very positive achievements - and they will never change!,-0.165340909,negative,
realDonaldTrump,7/29/2018 12:09,...dying newspaper industry. No matter how much they try to distract and cover it up  our country is making great progress under my leadership and I will never stop fighting for the American people! As an example  the failing New York Times...,0.284090909,positive,
realDonaldTrump,7/29/2018 12:09,...accurately. 90% of media coverage of my Administration is negative  despite the tremendously positive results we are achieving  itâ€™s no surprise that confidence in the media is at an all time low! I will not allow our great country to be sold out by anti-Trump haters in the...,0.181818182,positive,
realDonaldTrump,7/29/2018 12:09,When the media - driven insane by their Trump Derangement Syndrome - reveals internal deliberations of our government  it truly puts the lives of many  not just journalists  at risk! Very unpatriotic! Freedom of the press also comes with a responsibility to report the news...,-0.03125,negative,
realDonaldTrump,7/29/2018 6:13,I would be willing to â€œshut downâ€ government if the Democrats do not give us the votes for Border Security  which includes the Wall! Must get rid of Lottery  Catch & Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!,0.263888889,positive,
realDonaldTrump,7/29/2018 5:42,The biggest and best results coming out of the good GDP report was that the quarterly Trade Deficit has been reduced by $52 Billion and  of course  the historically low unemployment numbers  especially for African Americans  Hispanics  Asians and Women.,0.34,positive,
realDonaldTrump,7/29/2018 5:30,Had a very good and interesting meeting at the White House with A.G. Sulzberger  Publisher of the New York Times. Spent much time talking about the vast amounts of Fake News being put out by the media & how that Fake News has morphed into phrase  â€œEnemy of the People.â€ Sad!,0.002136364,positive,
realDonaldTrump,7/29/2018 4:58,Please understand  there are consequences when people cross our Border illegally  whether they have children or not - and many are just using children for their own sinister purposes. Congress must act on fixing the DUMBEST & WORST immigration laws anywhere in the world! Vote â€œRâ€,-0.15,negative,
realDonaldTrump,7/29/2018 4:52,Do you think the Fake News Media will ever report on this tweet from Michael? https:// twitter.com/MichaelCohen21 2/status/884968812298240000 â€¦,-0.5,negative,
realDonaldTrump,7/29/2018 4:44,Wow  highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan. There must be something wrong  please recheck that poll!,0.025,positive,
realDonaldTrump,7/29/2018 4:31,Tom Homan  fmr ICE Director: â€œThere is nobody that has done more for border security & public safety than President Trump. Iâ€™ve worked for six presidents  and I respect them all  but nobody has done more than this Administration & President Trump  thatâ€™s just a stone cold fact!â€,0.0625,positive,
realDonaldTrump,7/30/2018 15:44,Congratulations to our new @DeptVetAffairs Secretary  Robert Wilkie! pic.twitter.com/6erqWJzuiK,0.170454545,positive,
realDonaldTrump,7/30/2018 15:36,Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court  Brett Kavanaugh. Your vote means a lot to me  and to everyone who loves our Country!,0.5,positive,
realDonaldTrump,7/30/2018 15:34,...that Open Borders  large scale Crime  and abolishing ICE is good for them  we must get smart and finally do what must be done for the Safety and Security of our Country!,0.225714286,positive,
realDonaldTrump,7/30/2018 15:34,Illegal immigration is a top National Security problem. After decades of playing games  with the whole World laughing at the stupidity of our immigration laws  and with Democrats thinking...,-0.1,negative,
realDonaldTrump,7/30/2018 15:31,Congratulations to Judge Jeanine on the tremendous success of her new #1 best-selling book  â€œLiars  Leakers  and Liberals â€“ The Case Against the Anti-Trump Conspiracy!â€,0.267929293,positive,
realDonaldTrump,7/30/2018 15:28,...your Social Security and Medicare! Cast your early vote  or vote on August 7th  Election Day. He has my full and total Endorsement!,0.122916667,positive,
realDonaldTrump,7/30/2018 15:28,. @Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Troy is strong on crime and Borders  loves our Military  our Vets and our Second Amendment. Troy will strongly protect...,0.233333333,positive,
realDonaldTrump,7/30/2018 14:20,Congratulations to General John Kelly. Today we celebrate his first full year as @WhiteHouse Chief of Staff! pic.twitter.com/JWCaJ3GhHV,0.245833333,positive,
realDonaldTrump,7/30/2018 12:31,pic.twitter.com/1SSUCRtMEE,0,neutral,
realDonaldTrump,7/30/2018 10:22,It is my great honor to welcome Prime Minister @GiuseppeConteIT of Italy to the @WhiteHouse ! Join us at 2:00pmE for our joint press conference: http:// 45.wh.gov/RtVRmD pic.twitter.com/5t4QVsKKqH,0.9,positive,
realDonaldTrump,7/30/2018 4:57,We must have Border Security  get rid of Chain  Lottery  Catch & Release Sanctuary Cities - go to Merit based Immigration. Protect ICE and Law Enforcement and  of course  keep building  but much faster  THE WALL!,0.25,positive,
realDonaldTrump,7/31/2018 13:49,On my way to Tampa  Florida. Look forward to seeing everyone soon! pic.twitter.com/BSB6IjBK7r,0,neutral,
realDonaldTrump,7/31/2018 13:39,â€œWorker pay rate hits highest level since 2008â€ https://www. cnbc.com/amp/2018/07/31 /worker-pay-rate-hits-highest-level-since-2008.html â€¦,0,neutral,
realDonaldTrump,7/31/2018 10:33,...Border Security is National Security  and National Security is the long-term viability of our Country. A Government Shutdown is a very small price to pay for a safe and Prosperous America!,0.15,positive,
realDonaldTrump,7/31/2018 10:33,I donâ€™t care what the political ramifications are  our immigration laws and border security have been a complete and total disaster for decades  and there is no way that the Democrats will allow it to be fixed without a Government Shutdown...,0.05,positive,
realDonaldTrump,7/31/2018 10:13,. @SenJohnBarrasso has a Primary on August 21st. He doesnâ€™t need any help because he is absolutely outstanding in every way  but I hope the great people of Wyoming will go out and show their support anyway. John is absolutely top of the line & has my Complete & Total Endorsement!,0.328571429,positive,
realDonaldTrump,7/31/2018 10:09,Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders  loves our Military  Vets and Second Amendment. Get out and vote for David on Thursday  August 2nd. He has my Full and Total Endorsement!,0.211904762,positive,
realDonaldTrump,7/31/2018 6:34,The Fake News Media is going CRAZY! They are totally unhinged and in many ways  after witnessing first hand the damage they do to so many innocent and decent people  I enjoy watching. In 7 years  when I am no longer in office  their ratings will dry up and they will be gone!,0.098333333,positive,
realDonaldTrump,7/31/2018 5:21,Will be in Tampa tonight. A big year for @RepDeSantis   who will be a great governor for Florida. Strong on Crime  Borders and our 2nd Amendment. Big help on Tax & Regulation Cuts. Loves our Military & our Vets. Has my Full & Total Endorsement!,0.185416667,positive,
realDonaldTrump,7/31/2018 5:03,I am looking into 3-D Plastic Guns being sold to the public. Already spoke to NRA  doesnâ€™t seem to make much sense!,0.125,positive,
realDonaldTrump,7/31/2018 4:58,Collusion is not a crime  but that doesnâ€™t matter because there was No Collusion (except by Crooked Hillary and the Democrats)!,0,neutral,
realDonaldTrump,7/31/2018 4:00,One of the reasons we need Great Border Security is that Mexicoâ€™s murder rate in 2017 increased by 27% to 31 174 people killed  a record! The Democrats want Open Borders. I want Maximum Border Security and respect for ICE and our great Law Enforcement Professionals! @FoxNews,0.3875,positive,
realDonaldTrump,7/31/2018 3:50,Rush Limbaugh is a great guy who truly gets it!,1,positive,
realDonaldTrump,7/31/2018 3:23,....them richer. Their network is highly overrated  I have beaten them at every turn. They want to protect their companies outside the U.S. from being taxed  Iâ€™m for America First & the American Worker - a puppet for no one. Two nice guys with bad ideas. Make America Great Again!,0.187142857,positive,
realDonaldTrump,7/31/2018 3:14,The globalist Koch Brothers  who have become a total joke in real Republican circles  are against Strong Borders and Powerful Trade. I never sought their support because I donâ€™t need their money or bad ideas. They love my Tax & Regulation Cuts  Judicial picks & more. I made.....,0.176190476,positive,
realDonaldTrump,7/30/2018 19:01,MAKING AMERICA GREAT AGAIN! pic.twitter.com/OnMGXvldVT,1,positive,
realDonaldTrump,7/30/2018 17:56,A highly respected Federal judge today stated that the â€œTrump Administration gets great creditâ€ for reuniting illegal families. Thank you  and please look at the previous administrations record - not good!,-0.028833333,negative,
realDonaldTrump,8/1/2018 14:16,â€œPrivate payrolls boom in July  increasing by 219 000 vs 185 000 estimate: ADPâ€ https://www. cnbc.com/amp/2018/08/01 /adp-private-payrolls-increase-by-219000-vs-185000-estimate.html â€¦,0,neutral,
realDonaldTrump,8/1/2018 14:04,Join me tomorrow night at 7pmE in Wilkes-Barre Township  Pennsylvania for a MAKE AMERICA GREAT AGAIN RALLY! Tickets: https://www. donaldjtrump.com/rallies/wilkes -barre-pa-august-2018/ â€¦ pic.twitter.com/c52kIxvdF7,1,positive,
realDonaldTrump,8/1/2018 12:22,#PledgeToAmericasWorkers pic.twitter.com/qIJQfQ3bos,0,neutral,
realDonaldTrump,8/1/2018 11:55,It was my great honor to be joined by leading pastors and faith leaders from across our Nation today at the @WhiteHouse ! pic.twitter.com/6sS1zGA1p7,1,positive,
realDonaldTrump,8/1/2018 8:56,â€œWe already have a smoking gun about a campaign getting dirt on their opponent  it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?â€ Marc Thiessen  Washington Post,-0.1,negative,
realDonaldTrump,8/1/2018 8:35,Looking back on history  who was treated worse  Alfonse Capone  legendary mob boss  killer and â€œPublic Enemy Number One â€ or Paul Manafort  political operative & Reagan/Dole darling  now serving solitary confinement - although convicted of nothing? Where is the Russian Collusion?,0.1,positive,
realDonaldTrump,8/1/2018 7:01,Russian Collusion with the Trump Campaign  one of the most successful in history  is a TOTAL HOAX. The Democrats paid for the phony and discredited Dossier which was  along with Comey  McCabe  Strzok and his lover  the lovely Lisa Page  used to begin the Witch Hunt. Disgraceful!,0.375,positive,
realDonaldTrump,8/1/2018 6:34,Paul Manafort worked for Ronald Reagan  Bob Dole and many other highly prominent and respected political leaders. He worked for me for a very short time. Why didnâ€™t government tell me that he was under investigation. These old charges have nothing to do with Collusion - a Hoax!,0.166666667,positive,
realDonaldTrump,8/1/2018 6:24,..This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now  before it continues to stain our country any further. Bob Mueller is totally conflicted  and his 17 Angry Democrats that are doing his dirty work are a disgrace to USA!,-0.273469388,negative,
realDonaldTrump,8/1/2018 6:15,.....remain in the FBI while he himself was being investigated. This is a real issue. It wonâ€™t go into a Mueller Report because Mueller is going to protect these guys. Mueller has an interest in creating the illusion of objectivity around his investigation.â€ ALAN DERSHOWITZ....,0.2,positive,
realDonaldTrump,8/1/2018 6:03,â€œFBI Agent Peter Strzok (on the Mueller team) should have recused himself on day one. He was out to STOP THE ELECTION OF DONALD TRUMP. He needed an insurance policy. Those are illegal  improper goals  trying to influence the Election. He should never  ever been allowed to........,-0.5,negative,
realDonaldTrump,7/31/2018 17:24,Thank you Florida. I love you! https://www. pscp.tv/w/bjD07TFvTlFs TFJub1dwUXd8MU1ZeE5xRW1EZ2JKd9GZBWn2xhqEBT_XcXG_rSEFaIN8ROQbNa1mIVLrtx5j?t=12s â€¦,0.625,positive,
realDonaldTrump,8/2/2018 13:24,They asked my daughter Ivanka whether or not the media is the enemy of the people. She correctly said no. It is the FAKE NEWS  which is a large percentage of the media  that is the enemy of the people!,-0.116071429,negative,
realDonaldTrump,8/2/2018 12:08,Looking forward to being in the Great State of Ohio on Saturday night where I will be campaigning hard for a truly talented future Congressman  @Troy_Balderson . See you all then! Tickets: https://www. donaldjtrump.com/rallies/delawa re-oh-aug-2018/ â€¦ pic.twitter.com/jHdtAy5fgj,0.302083333,positive,
realDonaldTrump,8/2/2018 11:57,When the House and Senate meet on the very important Farm Bill â€“ we love our farmers - hopefully they will be able to leave the WORK REQUIREMENTS FOR FOOD STAMPS PROVISION that the House approved. Senate should go to 51 votes!,0.548333333,positive,
realDonaldTrump,8/2/2018 11:55,Pennsylvania has to love Trump because unlike all of the others before me  I am bringing STEEL BACK in a VERY BIG way. Plants opening up in Pennsylvania  and all over the Country  and Congressman Lou Barletta  who is running for the Senate in Pennsylvania  is really helping!,0.1875,positive,
realDonaldTrump,8/2/2018 11:53,Looking forward to being in the Great State of Pennsylvania where we had a tremendous victory in the Election. Will be campaigning hard for an original supporter  Lou Barletta  to replace a weak an ineffective Senator  Bob Casey. Lou is tough and smart  loves PA and our Country!,0.102947846,positive,
realDonaldTrump,8/2/2018 10:23,Working hard  thank you! pic.twitter.com/pNXbFNcf8z,-0.364583333,negative,
realDonaldTrump,8/2/2018 4:04,Wow  @foxandfriends is blowing away the competition in the morning ratings. Morning Joe is a dead show with very few people watching and sadly  Fake News CNN is also doing poorly. Too much hate and inaccurately reported stories - too predictable!,-0.33,negative,
realDonaldTrump,8/2/2018 3:38,Charles Koch of Koch Brothers  who claims to be giving away millions of dollars to politicians even though I know very few who have seen this (?)  now makes the ridiculous statement that what President Trump is doing is unfair to â€œforeign workers.â€ He is correct  AMERICA FIRST!,-0.181166667,negative,
realDonaldTrump,8/1/2018 21:47,Thank you to Chairman Kim Jong Un for keeping your word & starting the process of sending home the remains of our great and beloved missing fallen! I am not at all surprised that you took this kind action. Also  thank you for your nice letter - l look forward to seeing you soon!,0.35,positive,
realDonaldTrump,8/1/2018 21:38,Congratulations to @GreggJarrett on The TREMENDOUS success of his just out book  â€œThe Russia Hoax  The Illicit Scheme To Clear Hillary Clinton & Frame Donald Trump.â€ Already number one on Amazon. Hard work from a brilliant guy. Itâ€™s the Real Story of the Rigged Witch Hunt!,0.265277778,positive,
realDonaldTrump,8/1/2018 20:32,Incredibly beautiful ceremony as U.S. Korean War remains are returned to American soil. Thank you to Honolulu and all of our great Military participants on a job well done. A special thanks to Vice President Mike Pence on delivering a truly magnificent tribute!,0.443877551,positive,
realDonaldTrump,8/3/2018 15:59,Almost 500 000 Manufacturing Jobs created since I won the Election. Remember when my opponents were saying that we couldnâ€™t create this type of job anymore. Wrong  in fact these are among our best and most important jobs!,0.375,positive,
realDonaldTrump,8/3/2018 15:55,â€œThe media are good news fire extinguishers!â€ @greggutfeld @TheFive,0.875,positive,
realDonaldTrump,8/3/2018 15:43,NASA  which is making a BIG comeback under the Trump Administration  has just named 9 astronauts for Boeing and Spacex space flights. We have the greatest facilities in the world and we are now letting the private sector pay to use them. Exciting things happening. Space Force!,0.34375,positive,
realDonaldTrump,8/3/2018 15:10,July is just the ninth month since 1970 that unemployment has fallen below 4%. Our economy has added 3.7 million jobs since I won the Election. 4.1 GDP. More than 4 million people have received a pay raise due to tax reform. $400 Billion brought back from â€œoverseas.â€ @FoxNews,0.125,positive,
realDonaldTrump,8/3/2018 15:00,Marsha Blackburn had a BIG win last night in the Tennessee primary for U.S. Senate. She is an outstanding person & great supporter of mine. Congratulations Marsha  we need you very badly in the Senate to vote for our agenda. Your next opponent will vote against all we are doing!,0.19875,positive,
realDonaldTrump,8/3/2018 13:31,â€œPastor praises Trump as 'pro-black' at prison reform eventâ€ https:// apnews.com/e8073343591446 84bf23f0f89ff750c0 â€¦,0,neutral,
realDonaldTrump,8/3/2018 10:39,Congratulations Marsha! https:// twitter.com/VoteMarsha/sta tus/1025174174548021248 â€¦,0,neutral,
realDonaldTrump,8/3/2018 7:21,Congratulations to Bill Lee of Tennessee on his big primary win for Governor last night. He ran a great campaign and now will finish off the job in November. Bill has my total and enthusiastic Endorsement!,0.392857143,positive,
realDonaldTrump,8/2/2018 17:30,Thank you Pennsylvania. I love you! https://www. pscp.tv/w/bjOY3TFvTlFs TFJub1dwUXd8MU93eFdXcmJRTkR4UYead0duJSwkVRgKsYSG96dk-GyQ5jmjgK36wWdE84ez?t=1s â€¦,0.625,positive,
realDonaldTrump,8/4/2018 13:53,Iran  and itâ€™s economy  is going very bad  and fast! I will meet  or not meet  it doesnâ€™t matter - it is up to them!,-0.29875,negative,
realDonaldTrump,8/4/2018 13:28,Heading to Ohio!,0,neutral,
realDonaldTrump,8/4/2018 13:03,....China  which is for the first time doing poorly against us  is spending a fortune on ads and P.R. trying to convince and scare our politicians to fight me on Tariffs- because they are really hurting their economy. Likewise other countries. We are Winning  but must be strong!,0.161111111,positive,
realDonaldTrump,8/4/2018 12:58,....Tariffs will make our country much richer than it is today. Only fools would disagree. We are using them to negotiate fair trade deals and  if countries are still unwilling to negotiate  they will pay us vast sums of money in the form of Tariffs. We win either way......,0.34,positive,
realDonaldTrump,8/4/2018 12:53,....Tariffs have had a tremendous positive impact on our Steel Industry. Plants are opening all over the U.S.  Steelworkers are working again  and big dollars are flowing into our Treasury. Other countries use Tariffs against  but when we use them  foolish people scream!,0.101089015,positive,
realDonaldTrump,8/4/2018 12:47,Tariffs are working far better than anyone ever anticipated. China market has dropped 27% in last 4months  and they are talking to us. Our market is stronger than ever  and will go up dramatically when these horrible Trade Deals are successfully renegotiated. America First.......,0.1,positive,
realDonaldTrump,8/4/2018 8:18,HAPPY BIRTHDAY @USCG ! https:// twitter.com/USCG/status/10 25743163661594624 â€¦,1,positive,
realDonaldTrump,8/4/2018 6:02,Troy Balderson  running for Congress from Ohio  is in a big Election fight with a candidate who just got caught lying about his relationship with Nancy Pelosi  who is weak on Crime  Borders & your 2nd Amendment-and wants to raise your Taxes (by a lot). Vote for Troy on Tuesday!,-0.03125,negative,
realDonaldTrump,8/4/2018 5:49,Will be going to Ohio tonight to campaign for Troy Balderson for the big Congressional Special Election on Tuesday. Early voting is on. Troy is strong on Crime  the Border & loves our Military  Vets & 2nd Amendment. His opponent is a puppet of Nancy Pelosi/high taxes.,0.131746032,positive,
realDonaldTrump,8/3/2018 20:37,Lebron James was just interviewed by the dumbest man on television  Don Lemon. He made Lebron look smart  which isnâ€™t easy to do. I like Mike!,0.37797619,positive,
realDonaldTrump,8/3/2018 20:28,...Dianne is the person leading our Nation on â€œCollusionâ€ with Russia (only done by Dems). Will she now investigate herself? https:// twitter.com/DRUDGE_REPORT/ status/1025471369599901696 â€¦,0,neutral,
realDonaldTrump,8/3/2018 20:01,Congratulations to Gregg Jarrett on his book  â€œTHE RUSSIA HOAX  THE ILLICIT SCHEME TO CLEAR HILLARY CLINTON AND FRAME DONALD TRUMP â€ going to #1 on @nytimes and Amazon. It is indeed a HOAX and WITCH HUNT  illegally started by people who have already been disgraced. Great book!,0.2,positive,
realDonaldTrump,8/3/2018 18:06,Great photo from Ocean City  Maryland. Thank you. MAKE AMERICA GREAT AGAIN! pic.twitter.com/kILZz31yDJ,0.9,positive,
realDonaldTrump,8/5/2018 13:01,Presidential Approval numbers are very good - strong economy  military and just about everything else. Better numbers than Obama at this point  by far. We are winning on just about every front and for that reason there will not be a Blue Wave  but there might be a Red Wave!,0.292916667,positive,
realDonaldTrump,8/5/2018 5:49,Too bad a large portion of the Media refuses to report the lies and corruption having to do with the Rigged Witch Hunt - but that is why we call them FAKE NEWS!,-0.370238095,negative,
realDonaldTrump,8/5/2018 5:45,...Why arenâ€™t Mueller and the 17 Angry Democrats looking at the meetings concerning the Fake Dossier and all of the lying that went on in the FBI and DOJ? This is the most one sided Witch Hunt in the history of our country. Fortunately  the facts are all coming out  and fast!,0.03,positive,
realDonaldTrump,8/5/2018 5:35,Fake News reporting  a complete fabrication  that I am concerned about the meeting my wonderful son  Donald  had in Trump Tower. This was a meeting to get information on an opponent  totally legal and done all the time in politics - and it went nowhere. I did not know about it!,0.2125,positive,
realDonaldTrump,8/5/2018 5:06,..Because of Tariffs we will be able to start paying down large amounts of the $21 Trillion in debt that has been accumulated  much by the Obama Administration  while at the same time reducing taxes for our people. At minimum  we will make much better Trade Deals for our country!,0.230621693,positive,
realDonaldTrump,8/5/2018 4:59,Tariffs are working big time. Every country on earth wants to take wealth out of the U.S.  always to our detriment. I say  as they come Tax them. If they donâ€™t want to be taxed  let them make or build the product in the U.S. In either event  it means jobs and great wealth.....,0.333333333,positive,
realDonaldTrump,8/5/2018 4:38,The Fake News hates me saying that they are the Enemy of the People only because they know itâ€™s TRUE. I am providing a great service by explaining this to the American People. They purposely cause great division & distrust. They can also cause War! They are very dangerous & sick!,-0.002857143,negative,
realDonaldTrump,8/4/2018 18:43,...Danny Oâ€™Connor is a total puppet for Nancy Pelosi and Maxine Waters â€“ Danny wants to raise your taxes  open your borders  and take away your 2nd Amendment. Vote for Troy on Tuesday!,0.05,positive,
realDonaldTrump,8/4/2018 18:43,A great night in Ohioâ€™s 12th Congressional District with Troy Balderson! Troy loves Ohio  and he loves the people of Ohio. He will be fighting for you all the way...,1,positive,
realDonaldTrump,8/4/2018 17:28,Thank you Ohio. I love you! https://www. pscp.tv/w/bjY7PzFvTlFs TFJub1dwUXd8MVlwS2tMQVpPT1BHarONofqoQ8cpp9SNZ_rTraoZrP1YqkrkeystkLB7mZoH?t=3s â€¦,0.625,positive,
realDonaldTrump,8/6/2018 14:53,California wildfires are being magnified & made so much worse by the bad environmental laws which arenâ€™t allowing massive amounts of readily available water to be properly utilized. It is being diverted into the Pacific Ocean. Must also tree clear to stop fire from spreading!,-0.095833333,negative,
realDonaldTrump,8/6/2018 14:46,Democrats want Open Borders and they want to abolish ICE  the brave men and women that are protecting our Country from some of the most vicious and dangerous people on earth! Sorry  we canâ€™t let that happen! Also  change the rules in the Senate and approve STRONG Border Security!,-0.076190476,negative,
realDonaldTrump,8/6/2018 12:13,John James is a potential Republican Star who has a Senate primary election tomorrow in Michigan. If he becomes the Republican candidate  he will beat the Open Borders  weak on Crime  Democrat  Debbie Stabenow. Vote for John James and Make America Great Again!,0.205,positive,
realDonaldTrump,8/6/2018 10:43,Governor Jerry Brown must allow the Free Flow of the vast amounts of water coming from the North and foolishly being diverted into the Pacific Ocean. Can be used for fires  farming and everything else. Think of California with plenty of Water - Nice! Fast Federal govt. approvals.,0.3375,positive,
realDonaldTrump,8/6/2018 8:48,Kris Kobach  a strong and early supporter of mine  is running for Governor of the Great State of Kansas. He is a fantastic guy who loves his State and our Country - he will be a GREAT Governor and has my full & total Endorsement! Strong on Crime  Border & Military. VOTE TUESDAY!,0.35462963,positive,
realDonaldTrump,8/6/2018 7:52,Great financial numbers being announced on an almost daily basis. Economy has never been better  jobs at best point in history. Fixing our terrible Trade Deals is a priority-and going very well. Immigration on Merit Based System to take care of the companies coming back to U.S.A.,0.1875,positive,
realDonaldTrump,8/6/2018 7:25,....a law firm  eventually Kremlin connected sources  to gather info on Donald Trump. Collusion is very real with Russia  but only with Hillary and the Democrats  and we should demand a full investigation.â€ Dan Bongino on @foxandfriends Looking forward to the new IG Report!,0.116090909,positive,
realDonaldTrump,8/6/2018 7:13,â€œCollusion with Russia was very real. Hillary Clinton and her team 100% colluded with the Russians  and so did Adam Schiff who is on tape trying to collude with what he thought was Russians to obtain compromising material on DJT. We also know that Hillary Clinton paid through....,0.26,positive,
realDonaldTrump,8/7/2018 11:25,Today  on the 236th anniversary of the Purple Heart  we honor the members of our Armed Forces for serving as the vanguard of American democracy and freedom around the world. #PurpleHeartDay https://www. whitehouse.gov/briefings-stat ements/presidential-message-purple-heart-day/ â€¦,0,neutral,
realDonaldTrump,8/7/2018 3:46,Ohio  vote today for Troy Balderson for Congress. His opponent  controlled by Nancy Pelosi  is weak on Crime  the Border  Military  Vets  your 2nd Amendment - and will end your Tax Cuts. Troy will be a great Congressman. #MAGA,0.08125,positive,
realDonaldTrump,8/7/2018 2:31,The Iran sanctions have officially been cast. These are the most biting sanctions ever imposed  and in November they ratchet up to yet another level. Anyone doing business with Iran will NOT be doing business with the United States. I am asking for WORLD PEACE  nothing less!,0.145833333,positive,
realDonaldTrump,8/8/2018 11:51,RED WAVE!,0,neutral,
realDonaldTrump,8/8/2018 11:07,Congratulations to @LenaEpstein of Michigan on a job well done. Also  thanks for your great support!,0.6,positive,
realDonaldTrump,8/8/2018 8:25,As long as I campaign and/or support Senate and House candidates (within reason)  they will win! I LOVE the people  & they certainly seem to like the job Iâ€™m doing. If I find the time  in between China  Iran  the Economy and much more  which I must  we will have a giant Red Wave!,0.309183673,positive,
realDonaldTrump,8/8/2018 8:14,The Republicans have now won 8 out of 9 House Seats  yet if you listen to the Fake News Media you would think we are being clobbered. Why canâ€™t they play it straight  so unfair to the Republican Party and in particular  your favorite President!,-0.001666667,negative,
realDonaldTrump,8/8/2018 7:31,5 for 5!,0,neutral,
realDonaldTrump,8/7/2018 21:28,Congratulations to Josh Hawley on your big Senate Primary win in Missouri. I look forward to working with you toward a big win in November. We need you in Washington!,0.44,positive,
realDonaldTrump,8/7/2018 20:52,Congratulations to Bill Schuette. You will have a Big win in November and be a tremendous Governor for the Great State of Michigan. Lots of car and other companies moving back!,0.301388889,positive,
realDonaldTrump,8/7/2018 20:23,Congratulations to a future STAR of the Republican Party  future Senator John James. A big and bold victory tonight in the Great State of Michigan - the first of many. November canâ€™t come fast enough!,0.231481481,positive,
